SiteId,Site_Name,Site_Brand,Site_Suburb,Fuel_Type,minutes_lowest,minutes_total,lowest_price_share_pct,avg_cpl
61402378,Caltex Warwick Central,Caltex,Warwick,PULP 98 RON,236636.0,291779.00000006,81.1,184.5
61402378,Caltex Warwick Central,Caltex,Warwick,Premium Diesel,276150.0,301934.000000283,91.46,168.2
61402378,Caltex Warwick Central,Caltex,Warwick,Unleaded,212475.0,270214.999999925,78.63,164.2
61402378,Caltex Warwick Central,Caltex,Warwick,e10,233933.0,291772.999999747,80.18,162.2
61402383,United Gunalda,United,Curra,Diesel,296965.0,296965.000000075,100.0,184.2
61402383,United Gunalda,United,Curra,LPG,280985.0,280984.999999702,100.0,120.4
61402383,United Gunalda,United,Curra,PULP 95/96 RON,298410.0,298409.999999776,100.0,190.5
61402383,United Gunalda,United,Curra,PULP 98 RON,291513.0,298409.999999776,97.69,196.4
61402383,United Gunalda,United,Curra,Unleaded,291513.0,298409.999999776,97.69,176.6
61402383,United Gunalda,United,Curra,e10,291513.0,298409.999999776,97.69,174.6
61402383,United Gunalda,United,Curra,e85,280985.0,280984.999999702,100.0,219.9
61402384,EG Ampol Allenstown,EG Ampol,Rockhampton,PULP 95/96 RON,2226.0,293224.999999702,0.76,194.2
61402384,EG Ampol Allenstown,EG Ampol,Rockhampton,Premium Diesel,30967.0,296259.999999851,10.45,191.3
61402384,EG Ampol Allenstown,EG Ampol,Rockhampton,Unleaded,10491.0,293224.999999702,3.58,177.1
61402386,Liberty Taigum,Liberty,Zillmere,Diesel,278189.0,278189.00000006,100.0,175.6
61402386,Liberty Taigum,Liberty,Zillmere,PULP 98 RON,277000.0,282712.00000003,97.98,190.0
61402386,Liberty Taigum,Liberty,Zillmere,Premium Diesel,231543.0,279415.000000075,82.87,178.6
61402386,Liberty Taigum,Liberty,Zillmere,Unleaded,277000.0,282712.00000003,97.98,170.0
61402386,Liberty Taigum,Liberty,Zillmere,e10,282450.0,282449.999999553,100.0,165.6
61402388,Pearl Energy Deagon,Pearl Energy,Deagon,Diesel,281673.0,299550.999999493,94.03,175.9
61402388,Pearl Energy Deagon,Pearl Energy,Deagon,PULP 98 RON,264168.0,293705.999999866,89.94,187.2
61402388,Pearl Energy Deagon,Pearl Energy,Deagon,Unleaded,262797.0,293705.999999866,89.48,166.6
61402388,Pearl Energy Deagon,Pearl Energy,Deagon,e10,263765.0,293705.999999866,89.81,163.0
61402389,EG Ampol Wilsonton (Toowoomba),EG Ampol,Wilsonton,PULP 95/96 RON,299398.0,300314.000000283,99.69,199.7
61402389,EG Ampol Wilsonton (Toowoomba),EG Ampol,Wilsonton,PULP 98 RON,16774.0,304503.999999985,5.51,206.9
61402389,EG Ampol Wilsonton (Toowoomba),EG Ampol,Wilsonton,Premium Diesel,234410.0,290364.999999851,80.73,192.0
61402389,EG Ampol Wilsonton (Toowoomba),EG Ampol,Wilsonton,Unleaded,46264.0,304503.999999985,15.19,183.8
61402389,EG Ampol Wilsonton (Toowoomba),EG Ampol,Wilsonton,e10,28614.0,304503.999999985,9.4,181.8
61402390,EG Ampol Oxley,EG Ampol,Oxley,LPG,260715.0,260715.000000224,100.0,128.3
61402390,EG Ampol Oxley,EG Ampol,Oxley,PULP 95/96 RON,289294.0,297640.000000075,97.2,189.5
61402390,EG Ampol Oxley,EG Ampol,Oxley,PULP 98 RON,21206.0,297640.000000075,7.12,196.2
61402390,EG Ampol Oxley,EG Ampol,Oxley,Premium Diesel,727.0,300389.999999776,0.24,184.4
61402390,EG Ampol Oxley,EG Ampol,Oxley,Unleaded,64810.0,297640.000000075,21.77,173.6
61402390,EG Ampol Oxley,EG Ampol,Oxley,e10,985.0,282810.000000224,0.35,171.6
61402391,EG Ampol Cornubia,EG Ampol,Cornubia,PULP 95/96 RON,52009.0,293300.999999866,17.73,203.4
61402391,EG Ampol Cornubia,EG Ampol,Cornubia,PULP 98 RON,266775.0,293300.999999866,90.96,209.7
61402391,EG Ampol Cornubia,EG Ampol,Cornubia,Premium Diesel,164149.0,261014.999999776,62.89,189.7
61402391,EG Ampol Cornubia,EG Ampol,Cornubia,Unleaded,286684.0,293300.999999866,97.74,186.5
61402391,EG Ampol Cornubia,EG Ampol,Cornubia,e10,285229.0,293300.999999866,97.25,184.2
61402392,EG Ampol Woodridge,EG Ampol,Woodridge,LPG,260.0,294321.000000089,0.09,121.5
61402392,EG Ampol Woodridge,EG Ampol,Woodridge,PULP 95/96 RON,9931.0,293234.999999776,3.39,190.9
61402392,EG Ampol Woodridge,EG Ampol,Woodridge,Premium Diesel,24054.0,301680.0,7.97,183.9
61402392,EG Ampol Woodridge,EG Ampol,Woodridge,Unleaded,64237.0,304765.999999791,21.08,174.8
61402392,EG Ampol Woodridge,EG Ampol,Woodridge,e10,63877.0,304765.999999791,20.96,172.5
61402393,Caltex Stratford,Caltex,Stratford,Diesel,18282.0,271192.99999997,6.74,182.6
61402393,Caltex Stratford,Caltex,Stratford,PULP 98 RON,43346.0,285678.000000268,15.17,191.9
61402393,Caltex Stratford,Caltex,Stratford,Unleaded,42903.0,285678.000000268,15.02,170.9
61402393,Caltex Stratford,Caltex,Stratford,e10,43346.0,285678.000000268,15.17,169.0
61402393,Puma Stratford,Puma Energy,Stratford,Diesel,160469.0,271192.99999997,59.17,182.6
61402393,Puma Stratford,Puma Energy,Stratford,PULP 98 RON,242332.0,285678.000000268,84.83,191.9
61402393,Puma Stratford,Puma Energy,Stratford,Unleaded,206110.0,285678.000000268,72.15,170.9
61402393,Puma Stratford,Puma Energy,Stratford,e10,242332.0,285678.000000268,84.83,169.0
61402394,Caltex Bentley Park,Caltex,Edmonton,PULP 98 RON,9990.0,267905.000000149,3.73,201.6
61402394,Caltex Bentley Park,Caltex,Edmonton,Premium Diesel,234758.0,234757.999999747,100.0,189.1
61402394,Caltex Bentley Park,Caltex,Edmonton,Unleaded,56073.0,273408.999999985,20.51,177.7
61402394,Caltex Bentley Park,Caltex,Edmonton,e10,151096.0,267905.000000149,56.4,174.8
61402395,Caltex Portsmith,Caltex,Portsmith,PULP 98 RON,268025.0,268024.999999702,100.0,200.9
61402395,Caltex Portsmith,Caltex,Portsmith,Premium Diesel,266147.0,266146.999999657,100.0,183.8
61402395,Caltex Portsmith,Caltex,Portsmith,Unleaded,268025.0,268024.999999702,100.0,176.1
61402395,Caltex Portsmith,Caltex,Portsmith,e10,268025.0,268024.999999702,100.0,174.1
61402398,EG Ampol Mount Ommaney,EG Ampol,Mount Ommaney,PULP 95/96 RON,302085.0,302085.0,100.0,210.8
61402398,EG Ampol Mount Ommaney,EG Ampol,Mount Ommaney,PULP 98 RON,302085.0,302085.0,100.0,218.8
61402398,EG Ampol Mount Ommaney,EG Ampol,Mount Ommaney,Premium Diesel,293340.0,293340.000000224,100.0,195.6
61402398,EG Ampol Mount Ommaney,EG Ampol,Mount Ommaney,Unleaded,302085.0,302085.0,100.0,195.8
61402398,EG Ampol Mount Ommaney,EG Ampol,Mount Ommaney,e10,302085.0,302085.0,100.0,193.8
61402400,EG Ampol Deeragun,EG Ampol,Deeragun,PULP 95/96 RON,7.0,260699.999999776,0.0,190.4
61402400,EG Ampol Deeragun,EG Ampol,Deeragun,Premium Diesel,54502.0,291780.0,18.68,194.4
61402400,EG Ampol Deeragun,EG Ampol,Deeragun,Unleaded,53382.0,260699.999999776,20.48,173.0
61402400,EG Ampol Deeragun,EG Ampol,Deeragun,e10,19045.0,235634.999999776,8.08,172.3
61402400,EG Ampol Deeragun,Unknown,Deeragun,Premium Diesel,167535.0,291780.0,57.42,194.4
61402400,EG Ampol Deeragun,Unknown,Deeragun,Unleaded,174870.0,260699.999999776,67.08,173.0
61402403,EG Ampol Bundaberg West,EG Ampol,Bundaberg,PULP 95/96 RON,5953.0,304816.000000164,1.95,186.8
61402403,EG Ampol Bundaberg West,EG Ampol,Bundaberg,Premium Diesel,38071.0,304754.999999776,12.49,185.3
61402403,EG Ampol Bundaberg West,EG Ampol,Bundaberg,Unleaded,49931.0,304816.000000164,16.38,170.3
61402403,EG Ampol Bundaberg West,EG Ampol,Bundaberg,e10,7917.0,303310.000000075,2.61,168.6
61402404,7-Eleven Clontarf,7 Eleven,Clontarf,PULP 98 RON,36369.0,304698.999999762,11.94,211.6
61402404,7-Eleven Clontarf,7 Eleven,Clontarf,Premium Diesel,10673.0,292745.000000149,3.65,190.6
61402404,7-Eleven Clontarf,7 Eleven,Clontarf,Unleaded,71458.0,304698.999999762,23.45,188.6
61402404,7-Eleven Clontarf,7 Eleven,Clontarf,e10,68627.0,304621.000000387,22.53,186.6
61402405,United Forestdale,United,Forestdale,Diesel,290970.0,290970.0,100.0,180.6
61402405,United Forestdale,United,Forestdale,LPG,260535.0,260534.999999553,100.0,115.1
61402405,United Forestdale,United,Forestdale,PULP 98 RON,300000.0,300000.000000224,100.0,206.4
61402405,United Forestdale,United,Forestdale,Unleaded,300000.0,300000.000000224,100.0,184.8
61402405,United Forestdale,United,Forestdale,e10,300000.0,300000.000000224,100.0,182.8
61402405,United Forestdale,United,Forestdale,e85,252095.0,252094.999999702,100.0,219.9
61402406,7-Eleven Flinders View,7 Eleven,Yamanto,LPG,260755.0,260754.999999851,100.0,109.9
61402406,7-Eleven Flinders View,7 Eleven,Yamanto,PULP 98 RON,21592.0,304709.999999776,7.09,202.4
61402406,7-Eleven Flinders View,7 Eleven,Yamanto,Premium Diesel,31104.0,304404.999999851,10.22,184.1
61402406,7-Eleven Flinders View,7 Eleven,Yamanto,Unleaded,132810.0,304709.999999776,43.59,179.4
61402406,7-Eleven Flinders View,7 Eleven,Yamanto,e10,28947.0,304709.999999776,9.5,177.4
61402407,Ampol Foodary Lytton (Port Of Brisbane),Ampol,Lytton,Diesel,115508.0,300184.999999925,38.48,191.3
61402407,Ampol Foodary Lytton (Port Of Brisbane),Ampol,Lytton,PULP 98 RON,116720.0,304929.000000134,38.28,214.2
61402407,Ampol Foodary Lytton (Port Of Brisbane),Ampol,Lytton,Premium Diesel,236079.0,293159.000000283,80.53,194.3
61402407,Ampol Foodary Lytton (Port Of Brisbane),Ampol,Lytton,e10,294164.0,304929.000000134,96.47,189.3
61402409,Mobil Biloela,Mobil,Biloela,Diesel,1024.0,292311.999999806,0.35,181.9
61402409,Mobil Biloela,Mobil,Biloela,PULP 95/96 RON,1024.0,302466.000000089,0.34,190.5
61402409,Mobil Biloela,Mobil,Biloela,Unleaded,1024.0,302466.000000089,0.34,177.7
61402410,Ampol Foodary Toowoomba North,Ampol,Toowoomba,PULP 95/96 RON,12434.0,304725.000000224,4.08,203.4
61402411,Caltex Racecourse,Caltex,Mackay,Diesel,10126.0,292216.000000164,3.47,190.3
61402411,Caltex Racecourse,Caltex,Mackay,PULP 95/96 RON,60.0,293382.999999672,0.02,191.9
61402411,Caltex Racecourse,Caltex,Mackay,PULP 98 RON,10126.0,293389.999999925,3.45,199.9
61402411,Puma Racecourse,Puma Energy,Mackay,Diesel,107619.0,292216.000000164,36.83,190.3
61402411,Puma Racecourse,Puma Energy,Mackay,PULP 95/96 RON,72416.0,293382.999999672,24.68,191.9
61402411,Puma Racecourse,Puma Energy,Mackay,PULP 98 RON,112372.0,293389.999999925,38.3,199.9
61402411,Puma Racecourse,Puma Energy,Mackay,Unleaded,59868.0,293389.999999925,20.41,179.0
61402413,Metro Petroleum Warwick,Metro Fuel,Warwick,Premium Diesel,115627.0,301934.000000283,38.3,170.8
61402413,Metro Petroleum Warwick,Metro Fuel,Warwick,Unleaded,145209.0,270214.999999925,53.74,164.6
61402414,Freedom Fuels Hattonvale,Freedom Fuels,Hatton Vale,Diesel,161134.0,279284.999999776,57.7,179.1
61402414,Freedom Fuels Hattonvale,Freedom Fuels,Hatton Vale,LPG,183035.0,183035.000000149,100.0,149.9
61402414,Freedom Fuels Hattonvale,Freedom Fuels,Hatton Vale,PULP 98 RON,19737.0,257670.99999994,7.66,195.8
61402414,Freedom Fuels Hattonvale,Freedom Fuels,Hatton Vale,Unleaded,89178.0,257670.99999994,34.61,173.5
61402414,Freedom Fuels Hattonvale,Freedom Fuels,Hatton Vale,e10,89178.0,257670.99999994,34.61,171.5
61402415,Freedom Fuels Allora,Freedom Fuels,Allora,Diesel,281301.0,281301.000000313,100.0,182.7
61402415,Freedom Fuels Allora,Freedom Fuels,Allora,LPG,254772.0,254772.000000402,100.0,149.9
61402415,Freedom Fuels Allora,Freedom Fuels,Allora,PULP 95/96 RON,273523.0,273522.999999896,100.0,194.9
61402415,Freedom Fuels Allora,Freedom Fuels,Allora,PULP 98 RON,273523.0,273522.999999896,100.0,202.9
61402415,Freedom Fuels Allora,Freedom Fuels,Allora,Unleaded,273523.0,273522.999999896,100.0,179.7
61402415,Freedom Fuels Allora,Freedom Fuels,Allora,e10,273523.0,273522.999999896,100.0,177.7
61402417,Pearl Energy Miami,Pearl Energy,Miami,PULP 98 RON,272139.0,301045.000000298,90.4,195.4
61402417,Pearl Energy Miami,Pearl Energy,Miami,Premium Diesel,268376.0,280825.999999791,95.57,180.4
61402417,Pearl Energy Miami,Pearl Energy,Miami,Unleaded,277109.0,301045.000000298,92.05,174.7
61402417,Pearl Energy Miami,Pearl Energy,Miami,e10,277109.0,301045.000000298,92.05,172.7
61402418,7-Eleven Parkwood,7 Eleven,Parkwood,PULP 98 RON,5215.0,305179.999999925,1.71,199.9
61402418,7-Eleven Parkwood,7 Eleven,Parkwood,Premium Diesel,279278.0,299304.000000134,93.31,192.0
61402418,7-Eleven Parkwood,7 Eleven,Parkwood,Unleaded,27463.0,304914.000000358,9.01,178.3
61402418,7-Eleven Parkwood,7 Eleven,Parkwood,e10,22112.0,304914.000000358,7.25,176.3
61402419,EG Ampol Sippy Downs,EG Ampol,Sippy Downs,PULP 95/96 RON,300383.0,303295.000000298,99.04,196.5
61402419,EG Ampol Sippy Downs,EG Ampol,Sippy Downs,PULP 98 RON,300384.0,303295.000000298,99.04,204.5
61402419,EG Ampol Sippy Downs,EG Ampol,Sippy Downs,Premium Diesel,293036.0,293036.000000238,100.0,195.1
61402419,EG Ampol Sippy Downs,EG Ampol,Sippy Downs,Unleaded,301449.0,303295.000000298,99.39,180.4
61402419,EG Ampol Sippy Downs,EG Ampol,Sippy Downs,e10,301448.0,303295.000000298,99.39,178.4
61402423,EG Ampol Jimboomba,EG Ampol,Jimboomba,PULP 95/96 RON,14855.0,305120.000000149,4.87,205.3
61402423,EG Ampol Jimboomba,EG Ampol,Jimboomba,Premium Diesel,11329.0,301919.999999776,3.75,191.8
61402423,EG Ampol Jimboomba,EG Ampol,Jimboomba,Unleaded,24455.0,305120.000000149,8.01,190.3
61402423,EG Ampol Jimboomba,EG Ampol,Jimboomba,e10,190981.0,305120.000000149,62.59,188.3
61402427,Caltex D’Aguilar,Caltex,D'Aguilar,Premium Diesel,11603.0,270753.999999985,4.29,187.9
61402427,Caltex D’Aguilar,Caltex,D'Aguilar,Unleaded,60.0,302917.99999997,0.02,184.2
61402427,Puma D'Aguilar,Puma Energy,D'Aguilar,PULP 98 RON,2760.0,302917.99999997,0.91,207.3
61402427,Puma D'Aguilar,Puma Energy,D'Aguilar,Premium Diesel,259151.0,270753.999999985,95.71,187.9
61402427,Puma D'Aguilar,Puma Energy,D'Aguilar,Unleaded,201353.0,302917.99999997,66.47,184.2
61402428,Sunstate Fuel and Store D'Aguilar,Liberty,D'Aguilar,Diesel,148656.0,148655.999999419,100.0,184.8
61402428,Sunstate Fuel and Store D'Aguilar,Liberty,D'Aguilar,PULP 98 RON,302653.0,302917.99999997,99.91,203.0
61402428,Sunstate Fuel and Store D'Aguilar,Liberty,D'Aguilar,Unleaded,297979.0,302917.99999997,98.37,183.4
61402432,7-Eleven Marcoola,7 Eleven,Marcoola,PULP 98 RON,292910.0,292910.000000373,100.0,205.7
61402432,7-Eleven Marcoola,7 Eleven,Marcoola,Premium Diesel,279854.0,279854.00000006,100.0,186.4
61402432,7-Eleven Marcoola,7 Eleven,Marcoola,Unleaded,292910.0,292910.000000373,100.0,182.0
61402432,7-Eleven Marcoola,7 Eleven,Marcoola,e10,292910.0,292910.000000373,100.0,180.6
61402434,EG Ampol Robina,EG Ampol,Robina,PULP 95/96 RON,10679.0,305301.000000089,3.5,201.6
61402434,EG Ampol Robina,EG Ampol,Robina,PULP 98 RON,11093.0,305301.000000089,3.63,209.2
61402434,EG Ampol Robina,EG Ampol,Robina,Premium Diesel,9599.0,301742.000000328,3.18,194.1
61402434,EG Ampol Robina,EG Ampol,Robina,Unleaded,14000.0,305301.000000089,4.59,186.3
61402434,EG Ampol Robina,EG Ampol,Robina,e10,12592.0,305301.000000089,4.12,184.3
61402435,Ampol Beaudesert Depot With Front,Ampol,Beaudesert,Diesel,319.0,303159.000000358,0.11,178.8
61402435,Ampol Beaudesert Depot With Front,Ampol,Beaudesert,Unleaded,11695.0,300121.000000387,3.9,167.1
61402436,Coles Express Nudgee,Coles Express,Banyo,Diesel,9143.0,300705.999999717,3.04,187.6
61402436,Coles Express Nudgee,Coles Express,Banyo,PULP 95/96 RON,115143.0,302607.999999672,38.05,200.7
61402436,Coles Express Nudgee,Coles Express,Banyo,PULP 98 RON,294295.0,294294.999999627,100.0,206.7
61402436,Coles Express Nudgee,Coles Express,Banyo,Premium Diesel,252250.0,252249.999999851,100.0,193.6
61402436,Coles Express Nudgee,Coles Express,Banyo,Unleaded,178858.0,302607.999999672,59.11,183.7
61402436,Coles Express Nudgee,Coles Express,Banyo,e10,178858.0,302607.999999672,59.11,181.7
61402439,United Park Ridge,United,Park Ridge,Diesel,299520.0,299520.0,100.0,184.9
61402439,United Park Ridge,United,Park Ridge,LPG,257910.0,257910.000000447,100.0,114.9
61402439,United Park Ridge,United,Park Ridge,PULP 95/96 RON,88079.0,304950.000000224,28.88,197.8
61402439,United Park Ridge,United,Park Ridge,PULP 98 RON,81100.0,305005.000000298,26.59,206.1
61402439,United Park Ridge,United,Park Ridge,Premium Diesel,32012.0,304024.999999702,10.53,186.9
61402439,United Park Ridge,United,Park Ridge,Unleaded,115026.0,304950.000000224,37.72,184.5
61402439,United Park Ridge,United,Park Ridge,e10,60792.0,304950.000000224,19.94,182.5
61402440,Ampol Beaudesert Ifs,Ampol,Beaudesert,PULP 95/96 RON,14199.0,300121.000000387,4.73,184.5
61402440,Ampol Beaudesert Ifs,Ampol,Beaudesert,Unleaded,242.0,300121.000000387,0.08,170.4
61402441,Ampol Ingham,Ampol,Ingham,Diesel,11869.0,304867.999999747,3.89,184.8
61402441,Ampol Ingham,Ampol,Ingham,Unleaded,120715.0,303435.0,39.78,183.0
61402442,BP Proserpine,BP,Proserpine,Diesel,2923.0,291811.000000164,1.0,185.7
61402443,7-Eleven Mermaid Waters,7 Eleven,Mermaid Waters,PULP 95/96 RON,304636.0,304636.000000164,100.0,197.7
61402443,7-Eleven Mermaid Waters,7 Eleven,Mermaid Waters,PULP 98 RON,304636.0,304636.000000164,100.0,205.7
61402443,7-Eleven Mermaid Waters,7 Eleven,Mermaid Waters,Premium Diesel,264315.0,264315.000000224,100.0,188.7
61402443,7-Eleven Mermaid Waters,7 Eleven,Mermaid Waters,Unleaded,304636.0,304636.000000164,100.0,183.4
61402443,7-Eleven Mermaid Waters,7 Eleven,Mermaid Waters,e10,304636.0,304636.000000164,100.0,181.0
61402444,BP Connect Riawena Road,BP,Salisbury,PULP 95/96 RON,181971.0,301897.999999747,60.28,206.0
61402444,BP Connect Riawena Road,BP,Salisbury,PULP 98 RON,188091.0,301897.999999747,62.3,214.4
61402444,BP Connect Riawena Road,BP,Salisbury,Premium Diesel,260116.0,290272.99999997,89.61,190.2
61402444,BP Connect Riawena Road,BP,Salisbury,e10,211868.0,301897.999999747,70.18,189.4
61402446,Puma Mareeba,Puma Energy,Mareeba,Diesel,113338.0,300277.999999747,37.74,188.7
61402446,Puma Mareeba,Puma Energy,Mareeba,PULP 95/96 RON,263259.0,300253.999999836,87.68,193.4
61402446,Puma Mareeba,Puma Energy,Mareeba,Unleaded,201116.0,300253.999999836,66.98,180.4
61402448,United South Rockhampton,United,South Rockhampton,Diesel,295180.0,295179.999999851,100.0,172.9
61402448,United South Rockhampton,United,South Rockhampton,LPG,60.0,59.9999997764826,100.0,125.9
61402448,United South Rockhampton,United,South Rockhampton,PULP 98 RON,251945.0,251944.999999925,100.0,193.2
61402448,United South Rockhampton,United,South Rockhampton,Unleaded,251945.0,251944.999999925,100.0,170.0
61402448,United South Rockhampton,United,South Rockhampton,e10,251945.0,251944.999999925,100.0,168.0
61402448,United South Rockhampton,United,South Rockhampton,e85,60.0,59.9999997764826,100.0,219.9
61402449,Dingo Roadhouse,Shell,Dingo,PULP 98 RON,237624.0,237623.999999911,100.0,222.0
61402449,Dingo Roadhouse,Shell,Dingo,Premium Diesel,237624.0,237623.999999911,100.0,200.2
61402449,Dingo Roadhouse,Shell,Dingo,Unleaded,237624.0,237623.999999911,100.0,197.0
61402452,NightOwl Ayr Central Caltex,Caltex,Ayr,Diesel,54085.0,288400.000000298,18.75,178.9
61402452,NightOwl Ayr Central Caltex,Caltex,Ayr,PULP 95/96 RON,145090.0,295274.999999553,49.14,185.4
61402452,NightOwl Ayr Central Caltex,Caltex,Ayr,PULP 98 RON,325.0,301712.000000104,0.11,197.9
61402452,NightOwl Ayr Central Caltex,Caltex,Ayr,Premium Diesel,58566.0,282352.00000003,20.74,182.9
61402452,NightOwl Ayr Central Caltex,Caltex,Ayr,Unleaded,2715.0,301712.000000104,0.9,173.0
61402453,EG Ampol Beerwah,EG Ampol,Beerwah,PULP 95/96 RON,270015.0,270014.999999776,100.0,200.9
61402453,EG Ampol Beerwah,EG Ampol,Beerwah,Premium Diesel,160205.0,270149.999999776,59.3,191.0
61402453,EG Ampol Beerwah,EG Ampol,Beerwah,Unleaded,243329.0,270014.999999776,90.12,184.2
61402453,EG Ampol Beerwah,EG Ampol,Beerwah,e10,243359.0,270014.999999776,90.13,182.2
61402455,BP Cloncurry,BP,Cloncurry,Diesel,184.0,298046.000000015,0.06,199.8
61402455,BP Cloncurry,BP,Cloncurry,PULP 98 RON,246525.0,292578.999999985,84.26,221.8
61402455,BP Cloncurry,BP,Cloncurry,Unleaded,19394.0,292578.999999985,6.63,199.8
61402456,EG Ampol Gladstone,EG Ampol,Gladstone,PULP 95/96 RON,1.0,291475.000000075,0.0,188.1
61402456,EG Ampol Gladstone,EG Ampol,Gladstone,Premium Diesel,1.0,303132.999999896,0.0,186.7
61402456,EG Ampol Gladstone,EG Ampol,Gladstone,Unleaded,1.0,304770.000000224,0.0,174.0
61402457,EG Ampol Gympie,EG Ampol,Gympie,PULP 95/96 RON,10809.0,286200.99999994,3.78,192.9
61402457,EG Ampol Gympie,EG Ampol,Gympie,PULP 98 RON,11134.0,296367.000000179,3.76,199.2
61402457,EG Ampol Gympie,EG Ampol,Gympie,Premium Diesel,21814.0,300120.999999717,7.27,188.4
61402457,EG Ampol Gympie,EG Ampol,Gympie,Unleaded,11705.0,301575.000000224,3.88,176.2
61402457,EG Ampol Gympie,EG Ampol,Gympie,e10,171222.0,296367.000000179,57.77,174.2
61402458,EG Ampol Manunda,EG Ampol,Manunda,PULP 95/96 RON,6135.0,279840.000000224,2.19,192.7
61402458,EG Ampol Manunda,EG Ampol,Manunda,Premium Diesel,159727.0,300115.000000075,53.22,186.6
61402458,EG Ampol Manunda,EG Ampol,Manunda,Unleaded,43718.0,304359.999999851,14.36,176.2
61402458,EG Ampol Manunda,EG Ampol,Manunda,e10,279840.0,279840.000000224,100.0,174.2
61402459,EG Ampol Maryborough,EG Ampol,Maryborough,PULP 95/96 RON,3483.0,283172.000000104,1.23,185.2
61402459,EG Ampol Maryborough,EG Ampol,Maryborough,PULP 98 RON,3483.0,300458.999999687,1.16,193.7
61402459,EG Ampol Maryborough,EG Ampol,Maryborough,Premium Diesel,35450.0,300126.000000089,11.81,180.5
61402459,EG Ampol Maryborough,EG Ampol,Maryborough,Unleaded,3483.0,300458.999999687,1.16,169.7
61402459,EG Ampol Maryborough,EG Ampol,Maryborough,e10,4.0,301777.000000253,0.0,168.1
61402460,EG Ampol Berserker,EG Ampol,Rockhampton North,PULP 95/96 RON,176608.0,291794.999999776,60.52,196.0
61402460,EG Ampol Berserker,EG Ampol,Rockhampton North,Premium Diesel,35374.0,296266.000000164,11.94,191.2
61402460,EG Ampol Berserker,EG Ampol,Rockhampton North,Unleaded,34157.0,304657.000000253,11.21,180.1
61402461,United Hervey Bay,United,Hervey Bay,Diesel,149397.0,299720.000000149,49.85,173.7
61402461,United Hervey Bay,United,Hervey Bay,LPG,228385.0,228385.000000075,100.0,121.9
61402461,United Hervey Bay,United,Hervey Bay,PULP 95/96 RON,181577.0,284299.999999925,63.87,178.2
61402461,United Hervey Bay,United,Hervey Bay,PULP 98 RON,48016.0,304694.00000006,15.76,185.5
61402461,United Hervey Bay,United,Hervey Bay,Premium Diesel,208415.0,303150.000000224,68.75,175.7
61402461,United Hervey Bay,United,Hervey Bay,Unleaded,169116.0,304695.0,55.5,165.2
61402461,United Hervey Bay,United,Hervey Bay,e10,386.0,304695.0,0.13,163.2
61402461,United Hervey Bay,United,Hervey Bay,e85,228385.0,228385.000000075,100.0,219.9
61402462,EG Ampol Pimlico,EG Ampol,Pimlico,PULP 95/96 RON,301800.0,301800.000000224,100.0,191.9
61402462,EG Ampol Pimlico,EG Ampol,Pimlico,Premium Diesel,3425.0,290325.000000224,1.18,191.6
61402462,EG Ampol Pimlico,EG Ampol,Pimlico,Unleaded,182160.0,301800.000000224,60.36,175.1
61402464,Point Lookout Roadhouse,Independent,Point Lookout,Diesel,241888.0,241888.000000566,100.0,212.2
61402464,Point Lookout Roadhouse,Independent,Point Lookout,PULP 95/96 RON,241888.0,241888.000000566,100.0,214.8
61402464,Point Lookout Roadhouse,Independent,Point Lookout,Unleaded,241888.0,241888.000000566,100.0,204.9
61402467,Puma Tamborine Central,Puma Energy,Mount Tamborine,Diesel,111056.0,272281.000000164,40.79,187.3
61402467,Puma Tamborine Central,Puma Energy,Mount Tamborine,Unleaded,89111.0,282488.999999911,31.54,182.1
61402469,Liberty Kooralbyn General Store,Liberty,Kooralbyn,Diesel,261961.0,261960.999999717,100.0,177.6
61402469,Liberty Kooralbyn General Store,Liberty,Kooralbyn,PULP 98 RON,286453.0,286452.999999672,100.0,194.8
61402469,Liberty Kooralbyn General Store,Liberty,Kooralbyn,Unleaded,286453.0,286452.999999672,100.0,168.7
61402470,Locals Servo Blackbutt,Independent,Blackbutt,Diesel,90043.0,90042.9999994487,100.0,182.7
61402470,Locals Servo Blackbutt,Independent,Blackbutt,PULP 95/96 RON,90043.0,90042.9999994487,100.0,192.9
61402470,Locals Servo Blackbutt,Independent,Blackbutt,PULP 98 RON,110041.0,110040.999999717,100.0,199.4
61402470,Locals Servo Blackbutt,Independent,Blackbutt,Unleaded,110877.0,110876.999999508,100.0,178.2
61402471,United Colinton,United,Colinton,Diesel,282650.0,282649.999999702,100.0,184.0
61402471,United Colinton,United,Colinton,PULP 98 RON,269815.0,269815.000000298,100.0,198.0
61402471,United Colinton,United,Colinton,Unleaded,269815.0,269815.000000298,100.0,177.3
61402472,Ampol Harlin,Ampol,Harlin,Diesel,276347.0,293981.000000238,94.0,182.3
61402472,Ampol Harlin,Ampol,Harlin,Unleaded,276347.0,276824.000000283,99.83,177.1
61402472,Harlin Roadhouse,Independent,Harlin,Diesel,17634.0,293981.000000238,6.0,182.3
61402472,Harlin Roadhouse,Independent,Harlin,PULP 98 RON,462.0,461.999999955297,100.0,193.6
61402472,Harlin Roadhouse,Independent,Harlin,Unleaded,477.0,276824.000000283,0.17,177.1
61402475,BP Tarampa,BP,Tarampa,Diesel,233214.0,233213.999999911,100.0,182.6
